,token,v_1,v_2
22040,sho,-0.0030104427,-2.5516014
22041,johnny,-0.023457952,-2.823229
22042,tai,-0.14475049,-2.8373628
22043,walmart,0.02799686,-2.4948235
22044,contras,-0.11789691,-0.6485485
22045,fullscreen,-1.0799901,-2.0928903
22046,dealbreaker,0.024074242,1.2683741
22047,appearence,1.8868412,0.3046593
22048,oder,-1.1269792,-2.7684453
22049,combi,-0.2038857,-0.6973562
22050,enought,-1.1182938,0.47571656
22051,sox,0.05888474,-2.6298652
22052,rectifier,-1.9715586,-1.47268
22053,mintues,0.015413252,2.5474353
22054,bushing,-1.9773902,-1.0057734
22055,gotchas,-0.21548072,-1.6111318
22056,appending,-0.101996206,-1.1527877
22057,sublimation,-0.46924874,-1.2623328
22058,tommorow,-1.3064657,0.069020994
22059,inputted,-0.026253829,-2.0923
22060,fetters,1.6555429,0.77924067
22061,germany,0.03724695,-2.7411652
22062,playset,-0.24826747,-0.92778325
22063,skype,-0.2704249,-2.3775303
22064,drawled,1.3071475,-1.3232386
22065,nightingale,-0.07602461,-0.71203697
22066,nitpicky,1.8700048,0.3159615
22067,nickle,-0.09560329,-0.16429996
22068,uhm,0.41975892,-2.39138
22069,thefirst,0.04313684,2.2947469
22070,retouch,-0.09311664,-1.6762025
22071,vender,-0.029119924,-0.38909203
22072,fringing,-0.62564313,-1.4314113
22073,alex,-0.14655712,-3.040548
22074,paperclip,-0.40983924,-0.65951777
22075,burrs,-1.4037771,-0.7474719
22076,eq,0.021873917,-2.1979206
22077,jason,-0.1766974,-3.06403
22078,tc,-0.84015816,-2.8795023
22079,shims,-1.9808265,-0.90016335
22080,stoping,-0.52643263,-0.6026425
22081,mot,0.0037052096,-2.3649166
22082,datum,-0.11538889,-1.8560789
22083,ini,-0.022075074,-2.106642
22084,irish,0.040347308,-2.6108084
22085,taiko,-2.0413804,0.017290037
22086,cryin,0.9238888,-1.9892179
22087,february,-0.32759273,-2.945502
22088,bottlenecked,-1.3448883,0.80972236
22089,wei,-0.13576537,-2.8643339
22090,thingies,1.1854142,-1.5997548
22091,chancing,1.9753808,0.4043001
22092,microsystems,-0.37896296,-1.542837
22093,quo,-0.00458445,-2.2138097
22094,distractingly,0.5414748,-1.2587326
22095,adder,-0.17209648,-0.54609704
22096,tieing,-0.18583208,2.3177364
22097,tackiness,0.6034518,-0.77572346
22098,winder,-1.8444347,-0.7952176
22099,grafitti,-0.13712394,0.1394696
22100,dismounting,-0.31814045,1.5988811
22101,suppressor,-0.2309845,-1.2062138
22102,amperage,-1.8232887,-1.3195587
22103,bazookas,-0.21621247,0.2295103
22104,homesite,0.5418755,-0.0153595125
22105,tidewater,-0.1107383,-0.092271015
22106,sidelight,0.020140123,1.4060817
22107,swingarm,-2.0508847,-0.97373855
22108,satan,0.71896535,-1.8471186
22109,intuit,1.4641771,-0.04624834
22110,depts,0.146701,-2.107946
22111,geocache,1.2931465,-0.34909785
22112,flys,-0.11117966,2.2592952
22113,performace,-0.02396056,2.5815597
22114,wazoo,-1.2015,0.3112776
22115,tn,0.03474336,-1.9645772
22116,mobo,-1.2461567,-2.330285
22117,tec,0.18932632,-2.1857002
22118,intercoms,-0.5647601,-0.7047545
22119,nonhuman,-0.2840727,-0.18190442
22120,wierd,1.1170512,-1.6309025
22121,isolations,-0.42782956,1.9588399
22122,tah,-0.37614328,-2.9176867
22123,hotfix,-0.70032907,-2.510298
22124,dieing,-1.3725767,0.057579592
22125,unzipping,-0.16736232,-1.1108177
22126,walkin,0.86329454,-2.0941038
22127,fiberboard,-0.59224313,-1.3036441
22128,conjuction,0.3358435,-0.1071645
22129,jon,-0.06818505,-2.894726
22130,grayed,-0.30475178,-1.6710601
22131,sd,-0.013814295,-2.648111
22132,noisemaker,0.45268583,-0.3551832
22133,redraws,0.57588917,-0.14191012
22134,sears,-0.25189802,-0.90838945
22135,beveled,-1.9185476,-0.9475273
22136,vmware,-0.88552827,-2.8248236
22137,stuffers,-0.14876431,-0.18050651
22138,indubitably,0.65969604,1.1780894
22139,amigo,-0.7778239,-2.6513975
22140,interweb,0.5520399,-2.3088403
22141,avast,-0.6413246,-2.4923174
22142,closeups,-0.2969191,-1.5536885
22143,righthand,-0.18132603,-1.0837113
22144,andrew,-0.15203878,-3.042779
22145,transliteration,-0.0029486986,-1.9168497
22146,mary,-0.04736913,-2.8938577
22147,degradations,-0.44836384,-0.39401296
22148,intelligibility,-0.7987415,-0.9721094
22149,casa,-1.0216825,-2.739849
22150,contruction,-0.13977501,0.2799153
22151,boston,-0.09380669,-3.023891
22152,ron,-0.087108284,-2.9147217
22153,noiseless,-0.601036,-1.4731574
22154,soooooo,0.99176157,-2.1422749
22155,reciever,-0.15700646,-1.2054958
22156,oppressively,0.041503258,-0.0936376
22157,aborts,-0.09741994,-0.29831874
22158,multisensory,0.61664236,1.4438298
22159,robert,-0.19276936,-3.0848541
22160,muffling,-0.18486929,-0.084542334
22161,digressed,0.04986927,0.85555243
22162,warbled,-0.7358284,0.9720425
22163,dep,0.096735075,-2.437779
22164,biter,-0.058285557,0.053253386
22165,overshoots,0.07256983,2.3980238
22166,req,0.13653077,-2.308876
22167,ella,-0.8670773,-2.5562181
22168,pag,-1.1045252,-2.8559673
22169,florescent,-0.8134823,-0.511166
22170,recondition,0.40747115,-0.42813292
22171,contortionists,-0.15556203,0.055302516
22172,desparate,0.21135844,1.8753563
22173,frag,-0.10313107,-2.007287
22174,digi,-0.042447224,-2.0187442
22175,aquired,1.634583,-0.27715775
22176,nba,-0.07290254,-2.9473078
22177,crapper,-1.6015798,-0.13833743
22178,familys,-1.5631926,0.119964436
22179,vac,-0.24444824,-1.4260718
22180,continous,-0.057719026,-0.0603536
22181,verbalized,-0.042322822,1.2340436
22182,knapsacks,-0.13585126,-0.36491758
22183,millenia,-0.11199543,0.119882725
22184,dipole,-1.7927306,-1.3700298
22185,ev,0.04865744,-2.4050174
22186,rectifiers,-1.9536707,-1.4940469
22187,mindblowing,0.0863214,-0.51366377
22188,whitened,-0.503027,-0.27497518
22189,embarrasing,1.2513226,1.5844649
22190,noncritical,-0.016862549,0.5950288
22191,expander,-1.6305283,-1.3060876
22192,completly,-1.6368421,-0.91010356
22193,weekender,0.038201705,-1.3246331
22194,hugest,0.050566666,1.8455851
22195,ali,-0.06023864,-2.6120615
22196,io,-0.032772098,-2.0794637
22197,diaphragms,-1.9603071,-0.9297532
22198,bei,-1.1889641,-2.8784873
22199,parttime,0.049431823,2.2008393
22200,sheetfed,-0.48651594,-1.8807833
22201,nth,-0.017719286,-1.7955445
22202,heatsinks,-1.6632996,-1.9138216
22203,counterweights,-0.402084,-0.23546505
22204,uhh,0.8968498,-2.0517082
22205,unpacks,-0.08735563,-0.22559616
22206,cig,0.52003324,-1.3816445
22207,reposting,0.0032879428,-2.1665263
22208,timestamp,-0.45820823,-2.2978
22209,snoozed,0.22395238,1.596172
22210,gps,-0.23991479,-2.3076522
22211,wel,-0.020843286,-1.9198884
22212,multitasker,0.007851302,-0.4181475
22213,wks,-0.07982616,-2.172689
22214,phil,-0.09657158,-2.9236531
22215,clamshells,-1.0816536,-1.4282935
22216,purchasable,0.57080585,-1.7452801
22217,megs,-0.6525375,-2.4533255
22218,everthing,-0.032691915,-0.1612375
22219,mais,-1.4471747,-2.849887
22220,zits,-0.08995755,-0.50289553
22221,anyday,-0.17307371,-2.2744045
22222,dissapointing,0.098972276,2.422135
22223,perforate,-1.2669193,-0.3292384
22224,crazes,1.9619542,-0.18782254
22225,lubricates,-0.7112078,-0.25557318
22226,babying,1.5152557,0.35999462
22227,decker,-0.21272884,-0.11443799
22228,acc,0.053242613,-2.608978
22229,grandaughter,1.8767731,-0.45621133
22230,bandwith,-0.5446667,-2.2173526
22231,reducer,-0.47851545,-0.33613384
22232,phosphors,-1.5541977,-1.3532174
22233,eventhough,-0.23350048,1.5530282
22234,elixirs,-0.11174245,-0.3846328
22235,discolor,-1.4077535,-0.9649155
22236,thumper,-0.12517107,0.07180597
22237,religous,-0.113110036,0.06657127
22238,tweaker,-0.01135495,0.6180682
22239,vaporizer,-0.3549031,-1.2473341
22240,basestation,-1.6139992,-1.6849505
22241,tweedy,1.6543958,-0.1411604
22242,lucy,0.15316132,-1.9436343
22243,wala,-0.74648935,-2.7719104
22244,acheived,1.4796851,0.11234147
22245,nonfunctioning,-0.18419169,-0.18516621
22246,hotkeys,-1.0012375,-2.354988
22247,subnet,-0.710205,-2.4851577
22248,scifi,0.13238113,-1.8831501
22249,ofa,-0.09244681,-0.041345734
22250,hep,-0.0036413358,-0.88353693
22251,scrunch,-0.22790104,-0.31326762
22252,resto,-0.014434137,-1.5839425
22253,ata,0.006451597,-1.6340922
22254,gpa,0.07467392,2.4140444
22255,attn,0.15649885,-2.304887
22256,goto,0.03198444,-2.0627134
22257,chamois,-1.3782665,-1.3504881
22258,bitstream,-0.8157891,-2.14686
22259,horsehair,-0.52361006,-1.171996
22260,shoud,-1.8999069,0.1347692
22261,waaay,1.197467,-1.6931227
22262,clack,-0.9687212,1.5331244
22263,aneurism,-0.21087895,1.4325935
22264,toggled,-0.9654648,-2.1072967
22265,highlighters,-0.4143017,-0.41353673
22266,ohio,-0.15650727,-3.1166255
22267,canasta,-0.08539966,-0.49434546
22268,unclogging,-0.35939142,0.07627203
22269,anyones,-2.0191772,-0.12330265
22270,wellknown,0.043162894,1.7869543
22271,eyelet,-1.7008305,-1.0699503
22272,pushbutton,-1.8228194,-1.4577923
22273,spendy,2.0464768,-0.24150598
22274,hh,0.046163566,-2.3296392
22275,sunshade,-1.2471412,-1.1022096
22276,glade,-0.20917836,0.03054142
22277,wacked,1.7339679,-0.24271505
22278,intuitiveness,0.34800056,-0.87509173
22279,psp,-0.4130393,-2.5607011
22280,bigscreen,1.3786896,-0.5768757
22281,audios,-0.040589012,-1.9445479
22282,fouth,0.2789736,2.6903543
22283,deactivates,-0.22980636,-1.7799768
22284,todo,-1.0489606,-2.7670054
22285,inlcuding,-0.05259175,-0.039718114
22286,pulsates,-0.78019905,0.39343107
22287,collegues,-0.08350222,1.7216289
22288,radiographer,0.31441846,1.3593534
22289,energizer,0.8022307,-1.459417
22290,vu,-0.1512033,-2.0715606
22291,dorado,-0.053892907,-1.5710392
22292,australian,-0.017350988,-2.8205578
22293,walkman,-0.65176946,-1.9279114
22294,rearview,-0.22957706,-1.4357494
22295,hm,0.024534386,-2.580438
22296,downtempo,-2.1161942,-0.0063275485
22297,unix,-0.78883994,-2.7586267
22298,declutter,-0.11260727,-0.9793077
22299,speckles,-1.3566381,-0.95012957
22300,occurance,0.15507968,1.742595
22301,airconditioned,-0.12640874,-0.4304252
22302,decrepitude,-0.06618274,-0.08759035
22303,scapes,-0.93366706,-0.40708897
22304,floppies,-0.74095774,-2.3120959
22305,fiberoptic,-0.790413,-0.71486783
22306,feller,1.0232693,-1.8677481
22307,whirred,-1.394074,0.9538363
22308,dl,-0.007309082,-2.6100268
22309,subfloor,-1.8644693,-0.69710475
22310,unrolling,-0.79071265,0.06600822
22311,dictations,0.021610547,-1.4802446
22312,srl,-0.3968215,-2.3702981
22313,delamination,-1.8526897,-0.9319131
22314,statically,-0.44518906,-2.0537148
22315,uncorrupted,-0.026530134,-0.1155529
22316,semiprofessional,0.32636812,0.5074835
22317,serie,-0.29239032,-2.7160218
22318,spain,-0.04245705,-2.827347
22319,typographic,-0.3121924,-1.9862357
22320,pla,-0.107829,-2.632865
22321,knobby,-0.7283343,-0.53393936
22322,superglue,-1.9063662,-0.20571806
22323,radioman,-0.11211206,-0.09107433
22324,outriggers,-1.7127019,-0.3893844
22325,sytem,-0.07992283,-0.50572693
22326,matchbook,-0.23005429,-0.30494815
22327,msg,-0.059397638,-2.3954344
22328,mei,-0.11886788,-2.7894762
22329,reroutes,-0.028297717,0.071776666
22330,padi,0.0075405426,-2.258577
22331,xxxx,0.12475824,-2.2469196
22332,bizzare,2.1335616,0.13977419
22333,ireland,-0.22950527,-2.7489011
22334,easiness,-0.039357036,-0.21604751
22335,attachable,-1.8425819,-1.2645442
22336,stateful,-0.7389345,-2.4362082
22337,awsome,0.32916677,-2.081296
22338,jordan,-0.085537195,-2.9670131
22339,mov,-0.47029984,-2.5466084
22340,outclasses,0.32361597,2.5918734
22341,nintendo,-0.3310006,-2.5325668
22342,comparision,0.9044517,0.23388319
22343,alledged,-0.01422984,0.051944483
22344,perfecto,-0.044231024,-1.0162398
22345,inf,0.03941974,-2.4613569
22346,unsaved,-0.5944831,-2.2147536
22347,munchkin,1.0420947,-0.24701574
22348,kim,-0.03595405,-2.8151605
22349,insufferably,2.1042979,-0.013699724
22350,ooma,-0.11555292,-1.8655432
22351,agm,-0.5910924,0.13307057
22352,unforgiveable,2.3469849,0.6572832
22353,dropdown,-0.68249327,-2.207145
22354,lingual,-0.004328516,-1.3440233
22355,easter,0.17912266,-2.313407
22356,handspring,0.07447037,1.7686685
22357,cis,-0.09759896,-1.9055204
22358,nonresponsive,-0.018358191,1.7712201
22359,api,-0.7476988,-2.6959875
22360,fastens,-1.7457467,-0.24841546
22361,childproof,-0.324969,-1.1819035
22362,addon,-0.65643287,-2.4264061
22363,lg,0.10156184,-2.569426
22364,mes,-0.85155535,-2.720754
22365,ld,0.046030335,-2.2373364
22366,tek,0.024769522,-2.4774861
22367,anna,0.01513423,-2.701431
22368,gp,-0.5418336,-2.8116243
22369,blackspots,0.79635215,-0.057185072
22370,tao,-0.6289779,-2.7431574
22371,gunmetal,-1.5486561,-1.0749876
22372,electricty,-0.22375868,-0.008987421
22373,bevel,-1.9021358,-1.0270408
22374,delimited,-0.17706424,-1.698801
22375,ail,0.1442885,-1.841812
22376,trekker,-0.15647572,0.6374527
22377,precut,-1.5830843,-1.032006
22378,ine,0.042846836,-2.367363
22379,grands,0.18265899,-0.44871926
22380,unlatched,-2.0706902,0.0114473
22381,fizzes,-0.1488063,2.1709003
22382,seperately,0.77018577,-0.3479556
22383,phonecalls,-0.02881834,-0.32210493
22384,cheesiest,1.7163436,-0.26911873
22385,rpms,-0.5286726,-1.7744431
22386,speach,0.47250205,-0.5881432
22387,crapping,1.8439182,-0.5300257
22388,vegas,-0.022548305,-2.5428379
22389,nes,-0.8440386,-2.8141086
22390,bf,0.1802404,-2.460577
22391,tw,0.06120822,-2.4953818
22392,cheekiness,0.4623169,0.23708905
22393,prev,0.09763497,-2.1681433
22394,samsung,-0.41327572,-2.5763218
22395,inscribing,-1.0944726,-0.09594287
22396,inadvertantly,0.018750658,0.36241487
22397,eric,-0.14034303,-3.0269454
22398,schmucks,2.3149753,-0.21237096
22399,qual,0.094691336,-1.7393128
22400,contriving,-1.5514015,0.27237815
22401,dirtying,-0.69158703,-0.06404907
22402,inkjets,-1.0118117,-1.9077727
22403,senor,0.0779578,-0.4426896
22404,ona,-0.08244599,-0.5330323
22405,laypersons,-0.1835604,0.03721912
22406,kong,-0.66167265,-2.8222148
22407,sheesh,0.914791,-1.8971012
22408,thorugh,-1.9309961,0.011824844
22409,myrtle,-0.14561082,-1.2240311
22410,williams,-0.13258813,-3.018715
22411,playthrough,-0.09444748,-2.395786
22412,unscrewing,-1.2661107,-0.5017593
22413,thomas,-0.17123914,-3.0719817
22414,nib,-0.73617166,-1.3355126
22415,subfolders,-0.72265273,-2.527519
22416,nat,0.028857406,-2.609077
22417,kindles,1.3757144,-0.18568982
22418,somthing,0.012847659,-2.254846
22419,ess,0.12132062,-2.451339
22420,parallax,-1.5280585,-1.4477581
22421,jane,-0.017603708,-2.8358989
22422,mc,0.020973325,-2.6722744
22423,handier,0.32020688,-0.22216538
22424,buss,-0.066632785,-1.4522488
22425,kneejerk,1.8552912,0.524469
22426,sleekness,-0.09035295,-1.4015346
22427,solidworks,-0.87486625,-2.7960804
22428,stripy,-0.15121552,-0.6712134
22429,musics,-1.2093124,-0.24036771
22430,consistantly,-0.13662133,2.106803
22431,boggling,-1.4714398,0.92797476
22432,occassional,0.34610853,-0.14464758
22433,spooled,-1.9038786,-0.27007976
22434,walkup,0.07590251,-0.12533829
22435,omni,-0.11032878,-0.5726952
22436,ich,-0.36653638,-2.7132843
22437,lancing,1.7784647,0.046386644
22438,anamorphic,-1.1871563,-1.9314071
22439,jammin,0.03087272,-0.8387719
22440,geocachers,1.2808868,-0.29248255
22441,howdy,1.1758585,-1.4441495
22442,iin,-1.422783,0.17366742
22443,stong,0.00213841,1.2273216
22444,santa,0.13245828,-2.5051222
22445,amatuer,0.4052524,-1.9486021
22446,ids,-0.015844926,-2.1637878
22447,italic,-0.12630011,-1.5092027
22448,whirr,-1.1947771,1.5952902
22449,petulantly,1.7416055,0.85515165
22450,lense,-1.1667495,-1.1688225
22451,obliviously,0.7781793,1.1673551
22452,beamer,-0.52287275,-0.8492526
22453,cfm,-1.4338361,-1.4738523
22454,controled,-0.07525422,-0.12296354
22455,handholding,-0.0904968,-0.020857804
22456,clunking,-0.545387,0.046817347
22457,hangups,0.47656018,-0.07931704
22458,guzzler,0.030489827,-0.43115687
22459,rummaged,-0.19513804,0.21510401
22460,grommet,-1.9881753,-0.9955325
22461,dar,-0.6762216,-2.6943824
22462,impala,-0.16443808,-0.36620384
22463,rolodex,-0.1271963,0.09268472
22464,daugher,1.8562464,-0.26553512
22465,thew,-0.15310574,-0.32357404
22466,plasticky,-1.3039674,-1.5898618
22467,piddly,-0.36492008,0.8174316
22468,perturbing,0.8398076,1.4690905
22469,dowel,-1.8698691,-0.8144438
22470,tthe,-0.81638664,-0.40950114
22471,allover,-0.11559259,-0.18808922
22472,tive,-0.05933246,-2.5215344
22473,ome,0.014622243,-1.2755316
22474,eon,1.5372212,-0.3225905
22475,twain,-1.2993062,-0.21865472
22476,fusses,1.7187675,0.4203207
22477,squarish,-1.643754,-1.1537453
22478,mousing,-0.9418833,-2.0549755
22479,nn,-0.0027000946,-1.7432677
22480,comapny,-0.045709055,-0.2353202
22481,callin,0.79886305,-1.923165
22482,beastie,-0.085353926,-0.40234467
22483,std,0.0821629,-2.3493576
22484,develope,0.030173015,-0.3884797
22485,lm,-0.03975979,-2.009346
22486,sean,-0.09029199,-2.9003465
22487,diddly,0.7627853,-1.8304117
22488,seperation,-0.11652541,-0.16793452
22489,frontend,-0.49537098,-2.1991978
22490,pd,0.05280489,-2.455531
22491,dichotomous,-0.022415383,0.13835771
22492,yeller,1.933578,-0.3028019
22493,sinfully,0.8030819,-0.26383805
22494,peeves,2.0317621,0.03588553
22495,walkabouts,-0.13729085,0.7664728
22496,recoding,-0.11479896,-1.7556705
22497,pillowy,-0.20589325,-0.81230295
22498,beholding,1.6594902,0.88811517
22499,kelly,-0.103823066,-2.9728348
22500,uploader,-0.28102073,-2.3226976
22501,lowrider,-0.23699579,-0.6523949
22502,ppv,0.032087546,-2.4696064
22503,birdwatcher,-0.0028630667,-0.0172159
22504,multiband,-1.665993,-1.5532538
22505,vfx,0.0026979924,-1.6419569
22506,halfs,-0.091551155,2.3632185
22507,partys,-0.025757154,1.1805326
22508,ack,0.09891582,-2.4732215
22509,rewinds,-1.3996097,-0.65357125
22510,threequarters,-0.58430916,2.0593383
22511,ren,-0.11217107,-2.7625701
22512,slops,-0.16601555,-0.056037463
22513,sidenote,1.7799575,0.38725156
22514,taliban,0.057033435,-2.5451853
22515,alphabetic,-0.098357394,-1.5476842
22516,chinchillas,-0.1498479,-0.22435358
22517,wud,-0.10718414,-2.6833932
22518,multiformat,-0.3921162,-1.970177
22519,accomodating,-0.007814761,0.9155634
22520,deforms,-1.0618625,-0.6806494
22521,prix,-1.2148585,-2.7881618
22522,vox,-2.1134453,-0.80771965
22523,mountable,-1.7900887,-1.3112017
22524,screwup,0.8829285,2.1632953
22525,ven,-0.24016564,-2.5293982
22526,isolator,-1.8317698,-1.2777617
22527,abit,-1.6193068,-0.29761744
22528,rhapsody,-0.15569805,-0.30842492
22529,aahed,-0.048782825,-0.18185475
22530,unsaturated,-0.15934455,-0.5187492
22531,blurriness,-2.0209477,-0.58284813
22532,ef,0.022802718,-2.517228
22533,othe,0.060170956,-1.226577
22534,nightlight,-1.0336168,-1.4527982
22535,bsd,-1.0599558,-2.850026
22536,ums,-0.010814806,-2.184995
22537,pers,0.023442581,-2.3346584
22538,absense,0.82810986,1.2793986
22539,watermarked,-0.21912655,-1.7731711
22540,peeve,2.0357382,0.12222834
22541,inorder,-1.286571,-0.03618005
22542,epi,0.011942949,-1.7524889
22543,scaler,-1.2816335,-1.8822
22544,favs,0.2991219,-1.6096914
22545,cel,-0.033948883,-1.4973184
22546,seemly,-1.7342496,1.0851042
22547,housewarming,0.042571474,0.17412798
22548,uke,-1.8228245,-0.011567906
22549,fluffier,-0.20168445,-0.015640473
22550,ike,-0.03224069,-0.87841433
22551,gimp,0.055527832,-1.1636697
22552,uninformative,1.3720899,0.13659531
22553,gunna,0.43871385,-2.4944243
22554,earwax,-0.49466115,-0.3755538
22555,recirculate,0.894239,-1.2810814
22556,hotkey,-0.9757085,-2.4005876
22557,shortterm,-0.12793462,1.6675429
22558,algo,-0.22493742,-2.0994284
22559,vibrance,0.5687233,-0.04624489
22560,hadnt,-1.2652124,-1.5787416
22561,aquisition,0.61511344,-0.17663716
22562,lightings,-0.71697736,-0.4903707
22563,llc,0.024027528,-1.5316652
22564,unclogged,-1.6234107,0.1566206
22565,puede,-1.3705121,-2.8670511
22566,nyc,-0.013805138,-2.8891683
22567,somone,0.23004058,-0.49062932
22568,unwelcomed,0.0015956657,1.3649873
22569,lw,-0.23697975,-2.6231077
22570,neg,0.17427196,-2.0074086
22571,atm,-0.074357264,-2.3251383
22572,additonal,-0.7200762,-0.017315336
22573,perceivable,-0.13724494,1.2543879
22574,photoelectric,-1.5260907,-1.2985988
22575,whited,-0.05088585,-1.5607743
22576,directionality,-1.5141375,-1.3272343
22577,yous,0.18503237,-2.52952
22578,initialized,-0.52582604,-2.289558
22579,filenames,-0.72847265,-2.6388888
22580,imho,-0.06916696,-2.128274
22581,videocast,0.7215107,-1.6940596
22582,polarizes,0.25253385,0.07617873
22583,mapmakers,-0.117610194,-0.12816526
22584,hwy,0.0014063716,-2.157721
22585,homeside,-0.09375255,2.3704956
22586,rms,0.1492611,-2.2608645
22587,crunchers,-1.1997594,1.6702448
22588,infomation,0.51197493,-1.7579144
22589,longhaul,-0.12928241,-0.057648715
22590,perlite,-0.18343315,-0.8618947
22591,dozes,0.4953936,0.15595075
